ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,type
60,1,0,0,0,0,64,6,5792,1,0,0,3,0,18,0.000298,0,0,0,0,0.112368,0.000298,0.000298,0.000298,xss
52,1,0,0,0,0,64,6,64256,1,1,0,3,0,16,2.10E-05,0,0,0,0,0.112389,2.10E-05,0.000319,2.10E-05,xss
452,1,0,0,0,0,64,6,64256,1,1,400,3,0,24,0,0,0,1,0,0.112435,4.60E-05,0.000365,4.60E-05,xss
52,1,0,0,0,0,64,6,6912,401,1,0,3,0,16,0.000221,0,0,0,0,0.112656,0.000221,0.000586,0.000221,xss
1500,1,0,0,0,0,64,6,6912,401,1,1448,3,0,16,0,0,0,0,0,0.145937,0.033281,0.033867,0.033281,xss
52,1,0,0,0,0,64,6,64128,1449,401,0,3,0,16,2.20E-05,0,0,0,0,0.145959,2.20E-05,0.033889,2.20E-05,xss
1500,1,0,0,0,0,64,6,6912,401,1449,1448,3,0,16,0,0,0,0,0,0.145937,-2.20E-05,0.033867,-2.20E-05,xss
52,1,0,0,0,0,64,6,63360,2897,401,0,3,0,16,4.40E-05,0,0,0,0,0.145981,4.40E-05,0.033911,4.40E-05,xss
1500,1,0,0,0,0,64,6,6912,401,2897,1448,3,0,16,0,0,0,0,0,0.145937,-4.40E-05,0.033867,-4.40E-05,xss
52,1,0,0,0,0,64,6,62336,4345,401,0,3,0,16,5.00E-05,0,0,0,0,0.145987,5.00E-05,0.033917,5.00E-05,xss
1500,1,0,0,0,0,64,6,6912,401,4345,1448,3,0,16,0,0,0,0,0,0.146179,0.000192,0.034109,0.000192,xss
52,1,0,0,0,0,64,6,64128,5793,401,0,3,0,16,5.00E-06,0,0,0,0,0.146184,5.00E-06,0.034114,5.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,5793,1448,3,0,16,0,0,0,0,0,0.146179,-5.00E-06,0.034109,-5.00E-06,xss
52,1,0,0,0,0,64,6,63360,7241,401,0,3,0,16,1.20E-05,0,0,0,0,0.146191,1.20E-05,0.034121,1.20E-05,xss
1500,1,0,0,0,0,64,6,6912,401,7241,1448,3,0,16,0,0,0,0,0,0.146179,-1.20E-05,0.034109,-1.20E-05,xss
52,1,0,0,0,0,64,6,62336,8689,401,0,3,0,16,1.60E-05,0,0,0,0,0.146195,1.60E-05,0.034125,1.60E-05,xss
1500,1,0,0,0,0,64,6,6912,401,8689,1448,3,0,16,0,0,0,0,0,0.146179,-1.60E-05,0.034109,-1.60E-05,xss
52,1,0,0,0,0,64,6,61184,10137,401,0,3,0,16,2.10E-05,0,0,0,0,0.1462,2.10E-05,0.03413,2.10E-05,xss
1500,1,0,0,0,0,64,6,6912,401,10137,1448,3,0,16,0,0,0,0,0,0.146179,-2.10E-05,0.034109,-2.10E-05,xss
52,1,0,0,0,0,64,6,60160,11585,401,0,3,0,16,2.50E-05,0,0,0,0,0.146204,2.50E-05,0.034134,2.50E-05,xss
1500,1,0,0,0,0,64,6,6912,401,11585,1448,3,0,16,0,0,0,0,0,0.146179,-2.50E-05,0.034109,-2.50E-05,xss
52,1,0,0,0,0,64,6,59008,13033,401,0,3,0,16,2.90E-05,0,0,0,0,0.146208,2.90E-05,0.034138,2.90E-05,xss
1500,1,0,0,0,0,64,6,6912,401,13033,1448,3,0,16,0,0,0,0,0,0.146349,0.000141,0.034279,0.000141,xss
52,1,0,0,0,0,64,6,57984,14481,401,0,3,0,16,6.00E-06,0,0,0,0,0.146355,6.00E-06,0.034285,6.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,14481,1448,3,0,16,0,0,0,0,0,0.146349,-6.00E-06,0.034279,-6.00E-06,xss
52,1,0,0,0,0,64,6,56832,15929,401,0,3,0,16,1.30E-05,0,0,0,0,0.146362,1.30E-05,0.034292,1.30E-05,xss
1500,1,0,0,0,0,64,6,6912,401,15929,1448,3,0,16,0,0,0,0,0,0.146349,-1.30E-05,0.034279,-1.30E-05,xss
52,1,0,0,0,0,64,6,55808,17377,401,0,3,0,16,1.70E-05,0,0,0,0,0.146366,1.70E-05,0.034296,1.70E-05,xss
1500,1,0,0,0,0,64,6,6912,401,17377,1448,3,0,16,0,0,0,0,0,0.146349,-1.70E-05,0.034279,-1.70E-05,xss
52,1,0,0,0,0,64,6,54656,18825,401,0,3,0,16,2.10E-05,0,0,0,0,0.14637,2.10E-05,0.0343,2.10E-05,xss
1500,1,0,0,0,0,64,6,6912,401,18825,1448,3,0,16,0,0,0,0,0,0.146349,-2.10E-05,0.034279,-2.10E-05,xss
52,1,0,0,0,0,64,6,53632,20273,401,0,3,0,16,2.50E-05,0,0,0,0,0.146374,2.50E-05,0.034304,2.50E-05,xss
1500,1,0,0,0,0,64,6,6912,401,20273,1448,3,0,16,0,0,0,0,0,0.146414,4.00E-05,0.034344,4.00E-05,xss
52,1,0,0,0,0,64,6,52480,21721,401,0,3,0,16,4.00E-06,0,0,0,0,0.146418,4.00E-06,0.034348,4.00E-06,xss
306,1,0,0,0,0,64,6,6912,401,21721,254,3,0,24,0,0,0,0,0,0.146414,-4.00E-06,0.034344,-4.00E-06,xss
52,1,0,0,0,0,64,6,52352,21975,401,0,3,0,16,1.00E-05,0,0,0,0,0.146424,1.00E-05,0.034354,1.00E-05,xss
342,1,0,0,0,0,64,6,6912,401,21975,290,3,0,24,0,1,22264,0,0,0.148346,0.001922,0.036276,0.001922,xss
52,1,0,0,0,0,64,6,6912,401,22265,0,3,0,17,0,0,0,0,0,0.1484,5.40E-05,0.03633,5.40E-05,xss
52,1,0,0,0,0,64,6,64128,22265,401,0,3,0,16,6.40E-05,0,0,0,0,0.14841,1.00E-05,0.03634,1.00E-05,xss
52,1,0,0,0,0,64,6,64128,22266,401,0,3,0,17,9.90E-05,0,0,0,0,0.148499,8.90E-05,0.036429,8.90E-05,xss
52,1,0,0,0,0,64,6,6912,402,22266,0,3,0,16,0.000124,0,0,0,0,0.148623,0.000124,0.036553,0.000124,xss
60,1,0,0,0,0,64,6,64240,0,0,0,4,0,2,0,0,0,0,0,0.150551,0.001928,0,0,xss
60,1,0,0,0,0,64,6,5792,1,0,0,4,0,18,0.000197,0,0,0,0,0.150748,0.000197,0.000197,0.000197,xss
52,1,0,0,0,0,64,6,64256,1,1,0,4,0,16,2.00E-05,0,0,0,0,0.150768,2.00E-05,0.000217,2.00E-05,xss
452,1,0,0,0,0,64,6,64256,1,1,400,4,0,24,0,0,0,1,0,0.150848,8.00E-05,0.000297,8.00E-05,xss
52,1,0,0,0,0,64,6,6912,401,1,0,4,0,16,0.000154,0,0,0,0,0.151002,0.000154,0.000451,0.000154,xss
1500,1,0,0,0,0,64,6,6912,401,1,1448,4,0,16,0,0,0,0,0,0.18189,0.030888,0.031339,0.030888,xss
52,1,0,0,0,0,64,6,64128,1449,401,0,4,0,16,2.40E-05,0,0,0,0,0.181914,2.40E-05,0.031363,2.40E-05,xss
1500,1,0,0,0,0,64,6,6912,401,1449,1448,4,0,16,0,0,0,0,0,0.18189,-2.40E-05,0.031339,-2.40E-05,xss
52,1,0,0,0,0,64,6,63360,2897,401,0,4,0,16,4.70E-05,0,0,0,0,0.181937,4.70E-05,0.031386,4.70E-05,xss
1500,1,0,0,0,0,64,6,6912,401,2897,1448,4,0,16,0,0,0,0,0,0.18189,-4.70E-05,0.031339,-4.70E-05,xss
52,1,0,0,0,0,64,6,62336,4345,401,0,4,0,16,5.20E-05,0,0,0,0,0.181942,5.20E-05,0.031391,5.20E-05,xss
1500,1,0,0,0,0,64,6,6912,401,4345,1448,4,0,16,0,0,0,0,0,0.182206,0.000264,0.031655,0.000264,xss
52,1,0,0,0,0,64,6,64128,5793,401,0,4,0,16,5.00E-06,0,0,0,0,0.182211,5.00E-06,0.03166,5.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,5793,1448,4,0,16,0,0,0,0,0,0.182206,-5.00E-06,0.031655,-5.00E-06,xss
52,1,0,0,0,0,64,6,63360,7241,401,0,4,0,16,1.70E-05,0,0,0,0,0.182223,1.70E-05,0.031672,1.70E-05,xss
1500,1,0,0,0,0,64,6,6912,401,7241,1448,4,0,16,0,0,0,0,0,0.182206,-1.70E-05,0.031655,-1.70E-05,xss
52,1,0,0,0,0,64,6,62336,8689,401,0,4,0,16,2.10E-05,0,0,0,0,0.182227,2.10E-05,0.031676,2.10E-05,xss
1500,1,0,0,0,0,64,6,6912,401,8689,1448,4,0,16,0,0,0,0,0,0.182206,-2.10E-05,0.031655,-2.10E-05,xss
52,1,0,0,0,0,64,6,61184,10137,401,0,4,0,16,2.70E-05,0,0,0,0,0.182233,2.70E-05,0.031682,2.70E-05,xss
1500,1,0,0,0,0,64,6,6912,401,10137,1448,4,0,16,0,0,0,0,0,0.182206,-2.70E-05,0.031655,-2.70E-05,xss
52,1,0,0,0,0,64,6,60160,11585,401,0,4,0,16,3.20E-05,0,0,0,0,0.182238,3.20E-05,0.031687,3.20E-05,xss
1500,1,0,0,0,0,64,6,6912,401,11585,1448,4,0,16,0,0,0,0,0,0.182206,-3.20E-05,0.031655,-3.20E-05,xss
52,1,0,0,0,0,64,6,59008,13033,401,0,4,0,16,3.70E-05,0,0,0,0,0.182243,3.70E-05,0.031692,3.70E-05,xss
1500,1,0,0,0,0,64,6,6912,401,13033,1448,4,0,16,0,0,0,0,0,0.182389,0.000146,0.031838,0.000146,xss
52,1,0,0,0,0,64,6,57984,14481,401,0,4,0,16,1.00E-05,0,0,0,0,0.182399,1.00E-05,0.031848,1.00E-05,xss
1500,1,0,0,0,0,64,6,6912,401,14481,1448,4,0,16,0,0,0,0,0,0.182389,-1.00E-05,0.031838,-1.00E-05,xss
52,1,0,0,0,0,64,6,56832,15929,401,0,4,0,16,1.90E-05,0,0,0,0,0.182408,1.90E-05,0.031857,1.90E-05,xss
1500,1,0,0,0,0,64,6,6912,401,15929,1448,4,0,16,0,0,0,0,0,0.182389,-1.90E-05,0.031838,-1.90E-05,xss
52,1,0,0,0,0,64,6,55808,17377,401,0,4,0,16,2.50E-05,0,0,0,0,0.182414,2.50E-05,0.031863,2.50E-05,xss
1500,1,0,0,0,0,64,6,6912,401,17377,1448,4,0,16,0,0,0,0,0,0.182389,-2.50E-05,0.031838,-2.50E-05,xss
52,1,0,0,0,0,64,6,54656,18825,401,0,4,0,16,3.00E-05,0,0,0,0,0.182419,3.00E-05,0.031868,3.00E-05,xss
1500,1,0,0,0,0,64,6,6912,401,18825,1448,4,0,16,0,0,0,0,0,0.182389,-3.00E-05,0.031838,-3.00E-05,xss
52,1,0,0,0,0,64,6,53632,20273,401,0,4,0,16,3.60E-05,0,0,0,0,0.182425,3.60E-05,0.031874,3.60E-05,xss
1500,1,0,0,0,0,64,6,6912,401,20273,1448,4,0,16,0,0,0,0,0,0.182389,-3.60E-05,0.031838,-3.60E-05,xss
52,1,0,0,0,0,64,6,52480,21721,401,0,4,0,16,4.00E-05,0,0,0,0,0.182429,4.00E-05,0.031878,4.00E-05,xss
575,1,0,0,0,0,64,6,6912,401,21721,523,4,0,25,0,1,22243,0,0,0.182389,-4.00E-05,0.031838,-4.00E-05,xss
52,1,0,0,0,0,64,6,64128,22245,401,0,4,0,17,0.000948,0,0,0,0,0.183337,0.000948,0.032786,0.000948,xss
52,1,0,0,0,0,64,6,6912,402,22245,0,4,0,16,0.000293,0,0,0,0,0.18363,0.000293,0.033079,0.000293,xss
60,1,0,0,0,0,64,6,64240,0,0,0,5,0,2,0,0,0,0,0,0.185159,0.001529,0,0,xss
60,1,0,0,0,0,64,6,5792,1,0,0,5,0,18,0.000276,0,0,0,0,0.185435,0.000276,0.000276,0.000276,xss
52,1,0,0,0,0,64,6,64256,1,1,0,5,0,16,1.90E-05,0,0,0,0,0.185454,1.90E-05,0.000295,1.90E-05,xss
452,1,0,0,0,0,64,6,64256,1,1,400,5,0,24,0,0,0,1,0,0.185499,4.50E-05,0.00034,4.50E-05,xss
52,1,0,0,0,0,64,6,6912,401,1,0,5,0,16,0.000126,0,0,0,0,0.185625,0.000126,0.000466,0.000126,xss
1500,1,0,0,0,0,64,6,6912,401,1,1448,5,0,16,0,0,0,0,0,0.216244,0.030619,0.031085,0.030619,xss
52,1,0,0,0,0,64,6,64128,1449,401,0,5,0,16,3.20E-05,0,0,0,0,0.216276,3.20E-05,0.031117,3.20E-05,xss
1500,1,0,0,0,0,64,6,6912,401,1449,1448,5,0,16,0,0,0,0,0,0.216245,-3.10E-05,0.031086,-3.10E-05,xss
52,1,0,0,0,0,64,6,63360,2897,401,0,5,0,16,5.30E-05,0,0,0,0,0.216298,5.30E-05,0.031139,5.30E-05,xss
1500,1,0,0,0,0,64,6,6912,401,2897,1448,5,0,16,0,0,0,0,0,0.216245,-5.30E-05,0.031086,-5.30E-05,xss
52,1,0,0,0,0,64,6,62336,4345,401,0,5,0,16,5.90E-05,0,0,0,0,0.216304,5.90E-05,0.031145,5.90E-05,xss
1500,1,0,0,0,0,64,6,6912,401,4345,1448,5,0,16,0,0,0,0,0,0.216414,0.00011,0.031255,0.00011,xss
52,1,0,0,0,0,64,6,64128,5793,401,0,5,0,16,5.00E-06,0,0,0,0,0.216419,5.00E-06,0.03126,5.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,5793,1448,5,0,16,0,0,0,0,0,0.216414,-5.00E-06,0.031255,-5.00E-06,xss
52,1,0,0,0,0,64,6,63360,7241,401,0,5,0,16,1.40E-05,0,0,0,0,0.216428,1.40E-05,0.031269,1.40E-05,xss
1500,1,0,0,0,0,64,6,6912,401,7241,1448,5,0,16,0,0,0,0,0,0.216414,-1.40E-05,0.031255,-1.40E-05,xss
52,1,0,0,0,0,64,6,62336,8689,401,0,5,0,16,1.90E-05,0,0,0,0,0.216433,1.90E-05,0.031274,1.90E-05,xss
1500,1,0,0,0,0,64,6,6912,401,8689,1448,5,0,16,0,0,0,0,0,0.216414,-1.90E-05,0.031255,-1.90E-05,xss
52,1,0,0,0,0,64,6,61184,10137,401,0,5,0,16,2.50E-05,0,0,0,0,0.216439,2.50E-05,0.03128,2.50E-05,xss
1500,1,0,0,0,0,64,6,6912,401,10137,1448,5,0,16,0,0,0,0,0,0.216414,-2.50E-05,0.031255,-2.50E-05,xss
52,1,0,0,0,0,64,6,60160,11585,401,0,5,0,16,3.10E-05,0,0,0,0,0.216445,3.10E-05,0.031286,3.10E-05,xss
1500,1,0,0,0,0,64,6,6912,401,11585,1448,5,0,16,0,0,0,0,0,0.216486,4.10E-05,0.031327,4.10E-05,xss
52,1,0,0,0,0,64,6,59008,13033,401,0,5,0,16,4.00E-06,0,0,0,0,0.21649,4.00E-06,0.031331,4.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,13033,1448,5,0,16,0,0,0,0,0,0.216592,0.000102,0.031433,0.000102,xss
52,1,0,0,0,0,64,6,57984,14481,401,0,5,0,16,3.00E-06,0,0,0,0,0.216595,3.00E-06,0.031436,3.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,14481,1448,5,0,16,0,0,0,0,0,0.216592,-3.00E-06,0.031433,-3.00E-06,xss
52,1,0,0,0,0,64,6,56832,15929,401,0,5,0,16,1.00E-05,0,0,0,0,0.216602,1.00E-05,0.031443,1.00E-05,xss
1500,1,0,0,0,0,64,6,6912,401,15929,1448,5,0,16,0,0,0,0,0,0.216592,-1.00E-05,0.031433,-1.00E-05,xss
52,1,0,0,0,0,64,6,55808,17377,401,0,5,0,16,1.60E-05,0,0,0,0,0.216608,1.60E-05,0.031449,1.60E-05,xss
1500,1,0,0,0,0,64,6,6912,401,17377,1448,5,0,16,0,0,0,0,0,0.216655,4.70E-05,0.031496,4.70E-05,xss
52,1,0,0,0,0,64,6,54656,18825,401,0,5,0,16,3.00E-06,0,0,0,0,0.216658,3.00E-06,0.031499,3.00E-06,xss
1500,1,0,0,0,0,64,6,6912,401,18825,1448,5,0,16,0,0,0,0,0,0.216655,-3.00E-06,0.031496,-3.00E-06,xss
52,1,0,0,0,0,64,6,53632,20273,401,0,5,0,16,1.00E-05,0,0,0,0,0.216665,1.00E-05,0.031506,1.00E-05,xss
1500,1,0,0,0,0,64,6,6912,401,20273,1448,5,0,16,0,0,0,0,0,0.216655,-1.00E-05,0.031496,-1.00E-05,xss
52,1,0,0,0,0,64,6,52480,21721,401,0,5,0,16,1.50E-05,0,0,0,0,0.21667,1.50E-05,0.031511,1.50E-05,xss
571,1,0,0,0,0,64,6,6912,401,21721,519,5,0,25,0,1,22239,0,0,0.216655,-1.50E-05,0.031496,-1.50E-05,xss
52,1,0,0,0,0,64,6,64128,22241,401,0,5,0,17,0.001,0,0,0,0,0.217655,0.001,0.032496,0.001,xss
52,1,0,0,0,0,64,6,6912,402,22241,0,5,0,16,0.000209,0,0,0,0,0.217864,0.000209,0.032705,0.000209,xss
